height,name,truncated,xmin,ymin,xmax,ymax,image,width
400,Crimps,0,269,65,298,85,0100,400
400,Crimps,0,270,96,296,116,0100,400
400,Pinches,0,293,236,324,264,0100,400
400,Pinches,0,313,287,342,312,0100,400
400,Sloper,0,208,42,258,92,0100,400
400,Sloper,0,213,104,258,150,0100,400
400,Sloper,0,229,208,250,229,0100,400
400,Sloper,0,247,225,268,245,0100,400
400,Sloper,0,221,252,269,311,0100,400
400,Sloper,0,124,324,172,371,0100,400
400,Sloper,1,125,380,146,400,0100,400
400,Pinches,0,100,135,124,178,0100,400
400,Pinches,0,116,232,142,269,0100,400
400,Sloper,0,104,278,131,306,0100,400
400,Crimps,0,76,351,97,365,0100,400
400,Sloper,0,90,238,118,267,0100,400
400,Sloper,0,106,141,192,236,0100,400
400,Sloper,0,76,85,98,107,0100,400
400,Sloper,0,123,59,143,78,0100,400
400,Sloper,0,137,71,157,92,0100,400
400,Sloper,1,1,26,77,172,0100,400
400,Sloper,0,41,305,86,331,0101,400
400,Sloper,0,69,354,91,370,0101,400
400,Crimps,0,49,353,57,361,0101,400
400,Sloper,0,145,284,162,301,0101,400
400,Sloper,0,153,332,170,348,0101,400
400,Sloper,0,8,180,35,211,0101,400
400,Crimps,0,65,191,81,200,0101,400
400,Crimps,0,63,198,95,215,0101,400
400,Crimps,0,106,123,125,133,0101,400
400,Jugs,0,103,81,117,99,0101,400
400,Sloper,0,125,99,152,127,0101,400
400,Volumes,0,99,113,132,149,0101,400
400,Jugs,0,209,49,225,67,0101,400
400,Sloper,0,215,131,231,146,0101,400
400,Sloper,0,272,123,283,139,0101,400
400,Jugs,0,278,22,323,56,0101,400
400,Sloper,0,228,46,237,57,0101,400
400,Sloper,1,262,1,280,21,0101,400
400,Sloper,0,262,28,280,53,0101,400
400,Crimps,0,217,185,234,199,0101,400
400,Crimps,0,215,240,226,248,0101,400
400,Crimps,0,260,229,280,241,0101,400
400,Crimps,0,281,185,293,197,0101,400
400,Crimps,0,306,202,315,210,0101,400
400,Sloper,0,309,178,328,197,0101,400
400,Sloper,0,162,223,210,270,0101,400
400,Sloper,0,202,269,234,285,0101,400
400,Volumes,0,202,242,236,279,0101,400
400,Sloper,0,319,239,339,269,0101,400
400,Sloper,0,317,265,341,297,0101,400
400,Sloper,0,352,365,377,398,0101,400
400,Volumes,0,331,234,368,334,0101,400
400,Crimps,0,319,79,329,99,0101,400
400,Crimps,0,327,129,335,140,0101,400
400,Sloper,0,108,76,166,129,0102,400
400,Sloper,1,143,1,202,79,0102,400
400,Sloper,0,169,157,226,241,0102,400
400,Sloper,0,164,106,221,188,0102,400
400,Sloper,0,233,114,336,204,0102,400
400,Sloper,0,154,322,183,367,0102,400
400,Jugs,1,355,347,400,392,0102,400
400,Crimps,0,336,248,355,274,0102,400
400,Crimps,0,227,99,240,123,0102,400
400,Crimps,0,235,65,244,82,0102,400
400,Crimps,0,246,25,261,49,0102,400
400,Crimps,1,260,1,274,16,0102,400
400,Sloper,0,127,137,152,170,0102,400
400,Sloper,0,114,166,140,189,0102,400
400,Sloper,0,126,164,143,182,0102,400
400,Sloper,0,229,302,254,334,0102,400
400,Crimps,0,254,291,297,343,0102,400
400,Volumes,0,71,299,91,344,0102,400
400,Volumes,0,71,299,91,344,0102,400
400,Volumes,0,95,301,128,346,0102,400
400,Volumes,0,197,321,231,363,0103,400
400,Sloper,0,91,249,140,301,0103,400
400,Sloper,0,44,295,84,334,0103,400
400,Sloper,0,57,273,89,303,0103,400
400,Volumes,0,8,65,104,312,0103,400
400,Sloper,0,193,31,258,96,0103,400
400,Sloper,0,178,84,246,157,0103,400
400,Sloper,0,206,225,223,249,0103,400
400,Sloper,0,217,218,245,255,0103,400
400,Jugs,0,250,244,270,267,0103,400
400,Crimps,0,265,198,274,215,0103,400
400,Sloper,0,249,106,292,166,0103,400
400,Crimps,0,260,63,273,84,0103,400
400,Crimps,0,275,46,282,56,0103,400
400,Crimps,0,286,35,295,43,0103,400
400,Crimps,0,297,28,305,34,0103,400
400,Sloper,0,290,147,322,217,0103,400
400,Pinches,0,318,194,334,219,0103,400
400,Sloper,0,323,199,380,254,0103,400
400,Pinches,0,332,248,352,273,0103,400
400,Pinches,0,326,277,344,296,0103,400
400,Sloper,0,316,254,334,272,0103,400
400,Sloper,0,368,46,381,57,0103,400
400,Sloper,0,379,119,391,130,0103,400
400,Sloper,0,332,154,344,166,0103,400
400,Sloper,0,341,160,353,173,0103,400
400,Sloper,0,318,169,327,181,0103,400
400,Sloper,0,332,95,349,123,0103,400
400,Sloper,0,348,83,377,110,0103,400
400,Pinches,0,373,97,390,120,0103,400
400,Sloper,0,341,45,351,58,0103,400
400,Sloper,0,336,61,348,76,0103,400
400,Sloper,0,343,56,351,69,0103,400
400,Jugs,0,349,38,362,68,0103,400
400,Sloper,0,341,303,375,331,0103,400
400,Crimps,0,307,323,324,332,0103,400
400,Sloper,0,344,339,357,352,0103,400
400,Sloper,0,345,356,360,370,0103,400
400,Crimps,0,268,278,275,287,0103,400
400,Sloper,0,271,295,282,308,0103,400
400,Sloper,0,265,306,274,317,0103,400
400,Sloper,0,267,311,280,325,0103,400
400,Crimps,0,246,336,257,348,0103,400
400,Sloper,1,385,150,400,175,0103,400
400,Sloper,1,115,1,143,16,0103,400
400,Sloper,0,6,149,55,265,0103,400
400,Crimps,0,44,76,68,93,0104,400
400,Volumes,0,27,74,85,153,0104,400
400,Pinches,0,35,197,72,253,0104,400
400,Pinches,0,18,269,61,322,0104,400
400,Volumes,0,22,320,82,386,0104,400
400,Sloper,0,86,259,112,301,0104,400
400,Sloper,0,86,344,106,365,0104,400
400,Sloper,0,125,300,145,320,0104,400
400,Sloper,1,168,358,208,400,0104,400
400,Sloper,0,246,379,259,390,0104,400
400,Crimps,0,185,221,195,234,0104,400
400,Crimps,0,142,205,156,218,0104,400
400,Sloper,0,151,177,173,198,0104,400
400,Pinches,0,126,75,157,111,0104,400
400,Crimps,0,110,221,127,263,0104,400
400,Sloper,0,323,303,381,349,0104,400
400,Pinches,0,125,5,160,47,0104,400
400,Pinches,1,262,1,307,57,0104,400
400,Crimps,0,193,17,206,48,0104,400
400,Crimps,0,110,132,144,147,0104,400
400,Crimps,0,219,252,240,276,0104,400
400,Sloper,1,347,148,400,276,0104,400
400,Sloper,1,379,283,400,316,0104,400
400,Volumes,1,324,83,400,321,0104,400
400,Sloper,1,376,7,400,49,0104,400
400,Crimps,0,44,14,73,35,0105,400
400,Volumes,0,24,9,87,95,0105,400
400,Pinches,0,133,28,163,62,0105,400
400,Pinches,0,110,79,144,95,0105,400
400,Pinches,1,263,1,304,35,0105,400
400,Crimps,0,137,148,151,160,0105,400
400,Pinches,0,36,137,75,188,0105,400
400,Pinches,0,26,202,70,248,0105,400
400,Sloper,1,1,179,18,206,0105,400
400,Volumes,0,37,245,94,296,0105,400
400,Sloper,0,17,327,37,346,0105,400
400,Sloper,0,94,263,112,279,0105,400
400,Sloper,0,126,226,142,243,0105,400
400,Sloper,0,93,194,115,229,0105,400
400,Sloper,0,221,282,229,289,0105,400
400,Sloper,0,230,331,258,352,0105,400
400,Sloper,0,133,287,164,312,0105,400
400,Sloper,0,137,312,170,357,0105,400
400,Sloper,0,162,270,190,306,0105,400
400,Crimps,0,176,165,185,176,0105,400
400,Crimps,0,110,164,127,197,0105,400
400,Sloper,0,205,190,223,210,0105,400
400,Sloper,0,147,124,167,144,0105,400
400,Sloper,0,282,228,321,259,0105,400
400,Sloper,0,322,212,346,236,0105,400
400,Sloper,0,351,15,374,44,0105,400
400,Sloper,0,306,124,355,208,0105,400
400,Volumes,0,287,70,370,238,0105,400
400,Volumes,1,329,1,383,70,0105,400
400,Volumes,0,357,256,376,289,0105,400
400,Crimps,1,204,1,219,15,0105,400
400,Sloper,0,345,198,369,237,0105,400
400,Sloper,0,231,21,268,42,0106,400
400,Volumes,0,207,19,291,135,0106,400
400,Pinches,0,326,76,388,110,0106,400
400,Sloper,0,333,231,367,292,0106,400
400,Sloper,0,304,288,351,358,0106,400
400,Pinches,0,213,196,270,275,0106,400
400,Pinches,0,197,297,265,389,0106,400
400,Crimps,0,100,237,119,254,0106,400
400,Crimps,0,73,218,94,231,0106,400
400,Pinches,0,21,12,79,33,0106,400
400,Pinches,0,63,26,159,84,0106,400
400,Sloper,0,115,332,149,372,0106,400
400,Sloper,0,45,275,61,290,0106,400
400,Sloper,0,152,260,189,303,0106,400
400,Sloper,0,141,185,172,218,0106,400
400,Sloper,0,123,75,143,99,0106,400
400,Sloper,0,136,89,152,111,0106,400
400,Sloper,1,1,20,24,51,0106,400
400,Sloper,1,107,1,126,25,0106,400
400,Crimps,1,81,1,97,18,0106,400
400,Crimps,0,116,147,129,161,0106,400
400,Crimps,0,60,135,86,162,0106,400
400,Crimps,0,35,114,48,129,0106,400
400,Crimps,0,4,229,19,242,0106,400
400,Sloper,0,15,209,44,246,0106,400
400,Sloper,0,64,246,93,290,0106,400
400,Sloper,0,42,194,79,231,0106,400
400,Pockets,0,195,50,238,104,0107,400
400,Pockets,0,207,98,244,154,0107,400
400,Pockets,0,167,212,211,275,0107,400
400,Pockets,0,192,254,232,313,0107,400
400,Sloper,1,347,162,400,242,0107,400
400,Jugs,0,274,109,302,143,0107,400
400,Jugs,0,296,171,325,204,0107,400
400,Jugs,0,317,294,341,328,0107,400
400,Jugs,0,360,273,382,303,0107,400
400,Volumes,1,265,1,330,68,0107,400
400,Pinches,0,4,17,61,80,0108,400
400,Pinches,0,59,90,92,135,0108,400
400,Sloper,1,1,127,23,148,0108,400
400,Pinches,1,1,152,26,170,0108,400
400,Jugs,1,1,238,15,252,0108,400
400,Crimps,0,43,253,66,275,0108,400
400,Pinches,0,60,186,90,240,0108,400
400,Pinches,0,84,176,105,210,0108,400
400,Pinches,1,244,1,317,46,0108,400
400,Pinches,1,362,152,400,213,0108,400
400,Pinches,1,355,228,400,287,0108,400
400,Volumes,1,371,283,400,330,0108,400
400,Pinches,1,361,380,383,400,0108,400
400,Sloper,0,129,287,156,320,0108,400
400,Crimps,0,152,177,168,188,0108,400
400,Crimps,0,204,215,220,227,0108,400
400,Crimps,0,225,167,246,179,0108,400
400,Crimps,0,258,184,276,199,0108,400
400,Crimps,0,189,65,202,81,0108,400
400,Crimps,0,270,104,280,119,0108,400
400,Sloper,0,281,36,301,59,0108,400
400,Sloper,0,293,51,309,73,0108,400
400,Crimps,0,213,90,241,116,0108,400
400,Sloper,0,293,140,325,170,0108,400
400,Sloper,0,177,336,196,352,0108,400
400,Sloper,0,176,350,222,387,0108,400
400,Sloper,0,232,301,262,335,0108,400
400,Sloper,0,286,257,314,283,0108,400
400,Sloper,0,313,203,346,234,0108,400
400,Sloper,0,164,158,194,192,0108,400
400,Sloper,1,142,372,175,400,0108,400
400,Sloper,0,223,191,252,228,0108,400
400,Crimps,0,261,306,289,334,0108,400
400,Crimps,0,114,225,138,250,0108,400
400,Sloper,0,99,258,122,284,0108,400
400,Sloper,0,192,146,229,179,0108,400
400,Pinches,0,139,8,179,48,0109,400
400,Pinches,0,131,52,188,117,0109,400
400,Pinches,0,178,127,221,177,0109,400
400,Pinches,0,104,197,133,220,0109,400
400,Pinches,0,164,238,208,308,0109,400
400,Pinches,0,199,227,225,270,0109,400
400,Crimps,0,141,325,171,355,0109,400
400,Sloper,1,265,375,306,400,0109,400
400,Sloper,0,218,335,248,369,0109,400
400,Sloper,0,298,204,332,245,0109,400
400,Sloper,1,378,246,400,293,0109,400
400,Sloper,0,106,171,133,193,0109,400
400,Sloper,1,280,1,320,26,0109,400
400,Crimps,0,283,227,301,242,0109,400
400,Crimps,0,234,290,267,323,0109,400
400,Crimps,0,355,277,376,294,0109,400
400,Crimps,1,374,215,400,231,0109,400
400,Crimps,0,332,102,347,119,0109,400
400,Crimps,0,359,127,391,156,0109,400
400,Sloper,0,333,192,378,232,0109,400
400,Pinches,1,369,9,400,42,0109,400
400,Jugs,1,72,1,105,23,0109,400
400,Jugs,0,18,25,50,51,0109,400
400,Jugs,0,86,303,104,323,0109,400
400,Jugs,0,69,184,89,201,0109,400
400,Jugs,0,84,198,101,217,0109,400
400,Jugs,0,2,170,21,187,0109,400
400,Pockets,1,1,30,25,64,0109,400
400,Pockets,1,1,3,27,31,0109,400
400,Jugs,1,1,288,11,308,0109,400
400,Crimps,0,7,257,20,266,0109,400
400,Sloper,1,1,131,21,171,0109,400
400,Pinches,1,319,1,390,12,0109,400
400,Sloper,0,89,138,107,151,0110,400
400,Sloper,0,90,180,108,193,0110,400
400,Sloper,0,110,219,125,236,0110,400
400,Sloper,0,121,248,136,263,0110,400
400,Jugs,0,38,2,55,24,0110,400
400,Jugs,0,43,150,60,163,0110,400
400,Jugs,0,47,182,58,192,0110,400
400,Jugs,0,48,211,58,221,0110,400
400,Jugs,0,48,239,60,248,0110,400
400,Jugs,0,46,122,55,132,0110,400
400,Jugs,0,44,93,54,103,0110,400
400,Jugs,0,141,252,155,264,0110,400
400,Sloper,0,210,263,227,281,0110,400
400,Sloper,0,290,267,314,283,0110,400
400,Crimps,0,365,86,377,95,0110,400
400,Jugs,0,357,127,376,143,0110,400
400,Crimps,0,344,273,352,281,0110,400
400,Volumes,0,102,53,189,193,0110,400
400,Volumes,0,210,50,301,193,0110,400
400,Pinches,0,308,233,325,254,0110,400
400,Pinches,0,309,19,325,47,0110,400
400,Pinches,0,300,93,324,111,0110,400
400,Pinches,0,299,114,322,135,0110,400
400,Pinches,0,319,136,342,156,0110,400
400,Pinches,0,312,171,326,188,0110,400
400,Pinches,0,321,204,334,221,0110,400
400,Sloper,0,193,221,206,237,0110,400
400,Sloper,0,192,242,205,258,0110,400
400,Crimps,0,173,96,192,107,0111,400
400,Crimps,0,173,52,186,71,0111,400
400,Sloper,0,190,77,214,104,0111,400
400,Volumes,0,162,88,195,126,0111,400
400,Sloper,0,31,5,68,47,0111,400
400,Sloper,1,1,120,19,154,0111,400
400,Sloper,0,65,148,92,181,0111,400
400,Sloper,0,103,287,146,316,0111,400
400,Crimps,0,116,340,125,351,0111,400
400,Crimps,0,265,38,278,54,0111,400
400,Crimps,0,261,117,273,131,0111,400
400,Crimps,0,260,169,276,186,0111,400
400,Sloper,0,201,265,218,281,0111,400
400,Sloper,0,215,203,258,250,0111,400
400,Crimps,0,261,221,269,230,0111,400
400,Crimps,0,120,172,151,192,0111,400
400,Sloper,0,121,166,138,176,0111,400
400,Sloper,1,302,1,315,20,0111,400
400,Jugs,0,310,21,336,60,0111,400
400,Sloper,0,301,27,315,51,0111,400
400,Crimps,0,304,113,315,130,0111,400
400,Crimps,0,313,174,321,184,0111,400
400,Crimps,0,297,213,314,225,0111,400
400,Crimps,0,331,190,340,199,0111,400
400,Sloper,0,333,170,346,186,0111,400
400,Sloper,0,252,250,280,268,0111,400
400,Volumes,0,252,227,281,261,0111,400
400,Sloper,0,342,224,359,250,0111,400
400,Sloper,0,343,246,363,276,0111,400
400,Sloper,0,373,334,392,364,0111,400
400,Volumes,0,357,220,382,309,0111,400
400,Sloper,0,137,339,157,356,0111,400
400,Sloper,0,214,311,230,331,0111,400
400,Crimps,0,333,80,343,100,0111,400
400,Crimps,0,342,124,349,137,0111,400
400,Volumes,1,1,63,106,247,0112,400
400,Pinches,0,107,41,124,69,0112,400
400,Pinches,0,102,121,129,142,0112,400
400,Pinches,0,104,145,131,169,0112,400
400,Pinches,0,129,170,152,191,0112,400
400,Pinches,0,202,21,227,45,0112,400
400,Pinches,0,228,108,250,137,0112,400
400,Sloper,0,110,325,138,347,0112,400
400,Jugs,0,167,159,183,175,0112,400
400,Jugs,0,219,198,231,214,0112,400
400,Jugs,0,264,147,282,164,0112,400
400,Sloper,0,261,122,288,147,0112,400
400,Pockets,0,221,145,271,191,0112,400
400,Sloper,0,256,189,274,208,0112,400
400,Jugs,0,192,7,209,31,0112,400
400,Pockets,1,201,1,290,29,0112,400
400,Jugs,0,257,37,275,56,0112,400
400,Jugs,0,271,18,291,37,0112,400
400,Jugs,0,353,15,381,40,0112,400
400,Jugs,0,374,31,396,57,0112,400
400,Crimps,0,171,119,179,130,0112,400
400,Crimps,0,169,318,177,328,0112,400
400,Crimps,0,231,312,239,320,0112,400
400,Crimps,0,243,305,251,314,0112,400
400,Crimps,0,289,296,297,305,0112,400
400,Crimps,0,381,297,392,307,0112,400
400,Crimps,0,295,338,305,350,0112,400
400,Crimps,0,311,238,322,246,0112,400
400,Crimps,0,322,252,333,264,0112,400
400,Jugs,0,365,162,386,181,0112,400
400,Pinches,0,125,210,141,227,0112,400
400,Pinches,0,139,246,154,263,0112,400
400,Pinches,0,126,284,149,304,0112,400
400,Pinches,0,265,202,282,218,0112,400
400,Pinches,0,257,248,273,261,0112,400
400,Pinches,0,261,284,282,300,0112,400
400,Crimps,0,204,220,213,229,0112,400
400,Jugs,1,171,1,193,23,0113,400
400,Jugs,0,157,22,180,46,0113,400
400,Jugs,0,129,59,150,84,0113,400
400,Jugs,0,120,109,139,132,0113,400
400,Pinches,0,130,126,162,147,0113,400
400,Crimps,0,76,233,86,242,0113,400
400,Jugs,0,61,290,87,315,0113,400
400,Jugs,0,137,346,158,369,0113,400
400,Crimps,1,113,388,126,400,0113,400
400,Jugs,0,198,149,216,168,0113,400
400,Jugs,0,213,131,234,150,0113,400
400,Jugs,0,296,141,323,163,0113,400
400,Jugs,0,317,156,340,180,0113,400
400,Jugs,0,200,270,224,292,0113,400
400,Crimps,0,223,231,235,243,0113,400
400,Jugs,0,321,290,346,314,0113,400
400,Sloper,0,348,113,385,145,0113,400
400,Pinches,0,342,151,387,180,0113,400
400,Pockets,0,131,82,233,139,0113,400
400,Pinches,0,154,222,184,257,0113,400
400,Sloper,0,198,241,231,271,0113,400
400,Pockets,0,141,268,209,331,0113,400
400,Sloper,0,190,329,213,355,0113,400
400,Pinches,0,202,347,227,370,0113,400
400,Pinches,1,1,313,34,349,0113,400
400,Pinches,1,1,47,26,77,0113,400
400,Pinches,1,1,125,20,158,0113,400
400,Pinches,0,13,4,51,43,0114,400
400,Pinches,0,40,77,57,105,0114,400
400,Pinches,0,34,156,65,181,0114,400
400,Pinches,0,38,183,66,208,0114,400
400,Pinches,0,66,210,90,231,0114,400
400,Pinches,0,62,253,80,273,0114,400
400,Pinches,0,76,293,95,310,0114,400
400,Pinches,0,64,336,89,360,0114,400
400,Volumes,1,1,112,38,217,0114,400
400,Jugs,0,138,13,154,36,0114,400
400,Jugs,0,131,57,148,78,0114,400
400,Pinches,0,142,73,166,89,0114,400
400,Jugs,0,194,92,209,108,0114,400
400,Jugs,0,204,78,224,93,0114,400
400,Jugs,0,270,86,288,103,0114,400
400,Jugs,0,284,99,301,118,0114,400
400,Pockets,0,140,34,223,84,0114,400
400,Sloper,0,309,65,338,90,0114,400
400,Pinches,0,304,95,334,115,0114,400
400,Pinches,1,358,135,400,202,0114,400
400,Crimps,0,337,213,367,238,0114,400
400,Jugs,0,282,196,299,212,0114,400
400,Crimps,0,107,158,118,167,0114,400
400,Jugs,0,105,197,122,211,0114,400
400,Crimps,0,110,367,121,380,0114,400
400,Crimps,0,144,257,152,266,0114,400
400,Jugs,0,156,236,169,248,0114,400
400,Pinches,0,164,149,186,175,0114,400
400,Crimps,0,214,157,222,165,0114,400
400,Jugs,0,199,184,216,201,0114,400
400,Sloper,0,196,162,220,186,0114,400
400,Pockets,0,156,182,206,227,0114,400
400,Sloper,0,191,223,208,240,0114,400
400,Pinches,0,202,234,215,250,0114,400
400,Pinches,0,198,280,213,292,0114,400
400,Pinches,0,202,313,223,330,0114,400
400,Crimps,0,245,264,253,272,0114,400
400,Crimps,0,256,276,265,286,0114,400
400,Crimps,0,305,308,314,316,0114,400
400,Crimps,0,231,322,239,332,0114,400
400,Crimps,0,241,362,249,372,0114,400
400,Crimps,0,184,339,194,347,0114,400
400,Crimps,0,173,349,183,357,0114,400
400,Sloper,1,225,1,254,17,0115,400
400,Jugs,1,24,1,50,25,0115,400
400,Jugs,0,13,65,34,89,0115,400
400,Jugs,0,4,227,24,243,0115,400
400,Crimps,0,12,160,24,172,0115,400
400,Crimps,0,11,194,22,204,0115,400
400,Crimps,0,4,269,19,280,0115,400
400,Jugs,0,3,305,18,318,0115,400
400,Crimps,1,1,346,15,359,0115,400
400,Sloper,0,64,213,86,227,0115,400
400,Sloper,0,62,262,83,278,0115,400
400,Sloper,0,87,313,105,332,0115,400
400,Sloper,0,100,352,119,372,0115,400
400,Jugs,0,126,355,143,369,0115,400
400,Sloper,0,190,311,208,330,0115,400
400,Sloper,0,190,337,208,357,0115,400
400,Sloper,0,213,363,238,386,0115,400
400,Sloper,0,311,361,339,380,0115,400
400,Sloper,1,112,1,123,13,0115,400
400,Volumes,0,82,118,186,275,0115,400
400,Volumes,0,210,119,303,275,0115,400
400,Pinches,0,282,36,310,70,0115,400
400,Pinches,0,303,93,319,117,0115,400
400,Pinches,0,299,161,324,182,0115,400
400,Pinches,0,301,184,326,205,0115,400
400,Pinches,0,325,205,350,229,0115,400
400,Pinches,0,321,242,338,263,0115,400
400,Pinches,0,335,282,352,300,0115,400
400,Pinches,0,325,317,346,341,0115,400
400,Jugs,0,361,194,380,211,0115,400
400,Crimps,0,364,155,374,164,0115,400
400,Crimps,0,370,362,381,375,0115,400
400,Jugs,0,156,215,181,238,0116,400
400,Crimps,0,156,277,177,294,0116,400
400,Jugs,0,153,334,174,352,0116,400
400,Crimps,0,166,109,183,124,0116,400
400,Crimps,0,163,163,180,179,0116,400
400,Sloper,0,244,195,279,220,0116,400
400,Sloper,0,240,277,278,305,0116,400
400,Sloper,1,285,369,315,400,0116,400
400,Volumes,1,274,29,400,279,0116,400
400,Volumes,0,15,124,39,139,0117,400
400,Volumes,0,26,146,47,188,0117,400
400,Volumes,0,15,186,41,223,0117,400
400,Sloper,0,54,141,66,164,0117,400
400,Volumes,1,95,1,129,58,0117,400
400,Crimps,0,94,147,102,155,0117,400
400,Crimps,0,113,141,122,159,0117,400
400,Crimps,0,151,87,159,97,0117,400
400,Volumes,0,69,137,114,184,0117,400
400,Volumes,0,62,182,102,229,0117,400
400,Volumes,0,41,225,55,313,0117,400
400,Crimps,0,61,278,69,286,0117,400
400,Volumes,0,54,216,71,299,0117,400
400,Sloper,0,68,271,85,305,0117,400
400,Sloper,0,78,264,90,286,0117,400
400,Sloper,1,170,1,198,66,0117,400
400,Sloper,1,155,1,172,21,0117,400
400,Sloper,0,172,135,196,219,0117,400
400,Crimps,0,173,118,195,134,0117,400
400,Pinches,0,186,209,210,221,0117,400
400,Crimps,0,152,266,173,301,0117,400
400,Sloper,0,145,370,157,385,0117,400
400,Crimps,0,165,355,178,368,0117,400
400,Volumes,1,129,325,173,400,0117,400
400,Crimps,0,174,231,186,243,0117,400
400,Crimps,0,173,246,188,259,0117,400
400,Jugs,0,298,308,343,357,0117,400
400,Sloper,0,354,374,384,393,0117,400
400,Jugs,0,311,127,369,179,0117,400
400,Jugs,0,361,250,398,283,0117,400
400,Jugs,0,224,83,254,108,0117,400
400,Jugs,0,218,15,260,48,0117,400
400,Sloper,0,216,241,249,266,0117,400
400,Crimps,0,182,4,195,28,0118,400
400,Crimps,0,96,132,110,143,0118,400
400,Sloper,0,98,38,119,94,0118,400
400,Sloper,0,93,2,104,57,0118,400
400,Volumes,0,75,26,89,81,0118,400
400,Volumes,0,10,119,39,137,0118,400
400,Volumes,0,54,174,69,210,0118,400
400,Crimps,0,73,145,79,157,0118,400
400,Volumes,0,57,143,76,175,0118,400
400,Crimps,0,87,106,95,116,0118,400
400,Crimps,0,98,195,116,204,0118,400
400,Sloper,0,89,143,110,202,0118,400
400,Crimps,0,89,209,97,219,0118,400
400,Crimps,0,88,219,98,231,0118,400
400,Jugs,0,118,219,142,236,0118,400
400,Crimps,0,77,234,89,258,0118,400
400,Crimps,0,74,354,89,370,0118,400
400,Crimps,0,69,303,77,314,0118,400
400,Crimps,0,78,295,88,304,0118,400
400,Volumes,0,57,274,85,374,0118,400
400,Sloper,0,53,238,62,252,0118,400
400,Sloper,0,48,240,61,267,0118,400
400,Volumes,0,38,202,55,274,0118,400
400,Jugs,0,133,51,165,75,0118,400
400,Jugs,0,224,16,245,39,0118,400
400,Jugs,0,131,104,156,123,0118,400
400,Jugs,0,196,137,246,178,0118,400
400,Jugs,0,179,272,215,307,0118,400
400,Jugs,0,233,231,263,256,0118,400
400,Sloper,1,338,49,400,117,0118,400
400,Sloper,0,313,188,388,263,0118,400
400,Sloper,0,286,263,369,345,0118,400
400,Pinches,0,234,363,265,383,0118,400
400,Crimps,0,223,325,248,338,0118,400
400,Sloper,1,81,1,137,55,0119,400
400,Sloper,0,76,219,98,239,0119,400
400,Sloper,1,1,244,24,273,0119,400
400,Sloper,0,211,227,244,261,0119,400
400,Sloper,0,253,201,317,283,0119,400
400,Pinches,0,231,112,307,184,0119,400
400,Pinches,0,194,44,235,116,0119,400
400,Pinches,0,89,123,132,179,0119,400
400,Crimps,0,7,192,39,228,0119,400
400,Pinches,0,161,279,207,367,0119,400
400,Sloper,1,88,323,162,400,0119,400
400,Sloper,0,280,285,354,313,0119,400
400,Sloper,0,237,350,250,370,0119,400
400,Sloper,0,74,265,104,285,0120,400
400,Sloper,0,98,246,124,267,0120,400
400,Sloper,0,167,259,192,281,0120,400
400,Sloper,0,250,259,269,279,0120,400
400,Sloper,0,297,215,310,229,0120,400
400,Sloper,0,270,169,283,178,0120,400
400,Sloper,0,318,152,328,164,0120,400
400,Crimps,0,76,155,96,178,0120,400
400,Volumes,0,17,140,116,204,0120,400
400,Sloper,0,192,198,216,223,0120,400
400,Sloper,0,248,130,278,153,0120,400
400,Sloper,1,224,1,246,34,0120,400
400,Sloper,0,311,113,323,128,0120,400
400,Sloper,0,350,209,363,225,0120,400
400,Sloper,0,324,62,365,104,0120,400
400,Volumes,0,348,86,368,110,0120,400
400,Sloper,0,347,104,366,118,0120,400
400,Sloper,0,111,78,124,89,0120,400
400,Sloper,0,99,224,107,233,0120,400
400,Sloper,0,77,297,85,308,0120,400
400,Crimps,0,258,169,266,176,0120,400
400,Sloper,0,264,26,285,46,0120,400
400,Sloper,0,263,19,278,30,0120,400
400,Volumes,0,363,30,376,46,0120,400
400,Jugs,0,382,72,394,84,0120,400
400,Jugs,0,143,3,165,24,0121,400
400,Jugs,0,166,81,184,102,0121,400
400,Jugs,0,192,111,213,132,0121,400
400,Pinches,0,111,232,147,259,0121,400
400,Pinches,0,213,244,232,268,0121,400
400,Jugs,0,324,325,347,358,0121,400
400,Jugs,0,277,325,295,343,0121,400
400,Volumes,0,264,308,332,345,0121,400
400,Sloper,0,272,245,303,279,0121,400
400,Jugs,0,258,164,275,182,0121,400
400,Jugs,0,224,177,241,198,0121,400
400,Volumes,1,129,1,179,57,0121,400
400,Sloper,0,248,23,278,59,0121,400
400,Sloper,0,277,18,306,50,0121,400
400,Volumes,1,240,1,314,70,0121,400
400,Sloper,0,318,103,370,149,0121,400
400,Sloper,0,234,93,280,146,0121,400
400,Crimps,0,343,157,353,167,0121,400
400,Sloper,1,242,379,263,400,0121,400
400,Crimps,0,167,282,179,294,0121,400
400,Crimps,1,1,225,11,234,0121,400
400,Crimps,0,17,254,24,272,0121,400
400,Crimps,0,19,272,30,279,0121,400
400,Crimps,0,54,346,66,352,0121,400
400,Crimps,0,36,307,46,325,0121,400
400,Crimps,0,67,379,77,386,0121,400
400,Pockets,0,117,148,143,177,0121,400
400,Pockets,0,135,166,161,195,0121,400
400,Sloper,0,146,323,171,353,0121,400
400,Pockets,0,149,248,178,271,0121,400
400,Pockets,0,106,64,135,93,0121,400
400,Pockets,0,123,86,146,118,0121,400
400,Pockets,1,1,33,21,71,0121,400
400,Jugs,0,150,231,165,251,0121,400
400,Jugs,0,195,51,238,104,0122,400
